Program,mutant,catch_avg,avg_fitness,testcases
ghz_indep_qiskit_5.qasm,f1,"[0, 0, 0, 0, 0]","[2.178435865198828, 1.7258174359310279, 1.9327336232678731, 1.6419874919153972, 1.795849572260991]","[{""IZIZZ"": 0.5865197165188049, ""IIIZI"": -1.0, ""IZIIZ"": -0.608767477312305, ""IIIZZ"": 0.6853143643133764, ""IZIII"": -0.2875927309353417, ""IZZIZ"": -0.23289828793427103, ""ZIZZZ"": -0.9433405870598511, ""ZZZZI"": -0.8250048765836607, ""IZZZZ"": -0.8264972699457798, ""IIZZI"": -0.24210792305843754, ""IIZII"": 0.853984981729751, ""ZZIZZ"": -0.7773674031535884, ""ZZZIZ"": -0.875458336752148}, {""IZIIZ"": -0.39413380637320117, ""IIZII"": 0.664096495655714, ""IZZIZ"": -0.3090917705997641, ""ZZZZI"": -0.6933933614311009, ""ZZIZZ"": -0.39919076309587415, ""IIZZZ"": 0.03063567339622897, ""ZIIZZ"": -0.7651617268041406, ""IZZZZ"": -0.8497501811591157, ""ZZIIZ"": -0.5563645133864277, ""ZZZIZ"": -0.8092672703510446, ""IZIII"": -0.22200177268841248, ""ZIIIZ"": -0.611982642259745, ""IIIIZ"": 0.7198945812688269, ""IZZZI"": 0.012253499689602534, ""ZIZII"": -0.7082796837733898}, {""IIIZZ"": -0.862746403931889, ""ZZIZZ"": -0.5052048417398581, ""ZIIZZ"": 0.6583747732807652, ""ZIZZI"": -0.34454943838970375, ""IZIIZ"": -0.6060195519636141, ""IZIZZ"": -0.926332299161681, ""IIIZI"": -1.0, ""ZIZZZ"": -0.9683125161507868, ""IZZZI"": 0.7495244152886749, ""IIZII"": 0.24585161346596138, ""IIZIZ"": -0.5995913234188771, ""ZZZZI"": -0.7903548245289023}, {""IZZZI"": -0.5735887850800154, ""IZIZI"": -0.3558572568784606, ""ZIZII"": -0.9157265902778257, ""ZIIZI"": 0.8381547991153202, ""ZIIZZ"": 0.7176898379288517, ""IZIIZ"": -0.9617740240533882, ""IIIZZ"": -0.8089538490443202, ""ZIZIZ"": -0.4233147583086489, ""ZZZIZ"": -0.8282329259729484, ""IZZZZ"": -0.8613143023108419, ""ZIIII"": 0.3648956511377522, ""IIIZI"": 0.941934957169525, ""ZZZZZ"": 0.20669789336041958}, {""ZZZII"": -0.24913800590635932, ""IZZII"": 0.8074676706621239, ""IZIIZ"": 0.959689589347648, ""ZZIIZ"": -0.08492883831671023, ""IIZIZ"": 0.6664633928955459, ""ZZZZZ"": -0.6309254429019923, ""IIIZI"": 0.745984253492942, ""IIIZZ"": 0.8617693202184972, ""IZZIZ"": -0.08748298692040495, ""ZZZIZ"": 0.44806280269459525, ""IZIZI"": 0.3548889799369619, ""ZIIZZ"": -0.2937857130956662, ""IZZZZ"": 0.6437363435875925, ""IIZII"": -0.2796384252207106, ""IZIII"": -0.5065139473423633}]"
ghz_indep_qiskit_5.qasm,eq,"[0, 0, 0, 0, 0]","[1.771882650677243, 1.1321560399492863, 1.2834435338286654, 1.2358542844042641, 1.7272680160675402]","[{""ZZIZI"": -0.8455927648347554, ""ZIIIZ"": 0.5317276134989625, ""ZIZZZ"": 0.9515290591455084, ""IIZZI"": 0.5969620084523548, ""ZIIZI"": 0.5871065171736273, ""IIZIZ"": -0.5902852274224167, ""ZIIII"": -0.44788311667710967, ""IIIZZ"": 0.6808606409618605, ""ZIIZZ"": 0.5955639735110703, ""ZZIIZ"": -0.009892580488796154, ""IIZZZ"": -0.1962457866921962, ""IZIIZ"": 1.0, ""ZZZIZ"": 1.0, ""ZIZZI"": -0.9857395318043691}, {""ZIZIZ"": 0.40168393870317176, ""IZIZI"": -0.6279231565617829, ""ZZZZI"": 0.10670422440740049, ""IZZZI"": -0.3507937849509718, ""ZZIZZ"": 0.9814684316896126, ""ZZIZI"": 0.11736463559524475, ""IZIII"": -0.39064766478502483, ""ZZZIZ"": 0.7880018111275184, ""IIZII"": -0.24154722394827294, ""ZIIZI"": 0.4915993476189792, ""IIIZI"": -0.4434344840628314, ""IIIIZ"": -0.6482460354013257, ""IZIIZ"": 0.12612319116782134, ""ZIIZZ"": 0.26805357159445303}, {""ZIZZZ"": -0.81841642188665, ""ZIZZI"": -1.0, ""ZIZIZ"": 0.5683247631640965, ""ZZZIZ"": -0.3666805856379437, ""IIIIZ"": -0.22065209195575805, ""ZIIIZ"": -0.9854142175068442, ""IZZIZ"": 0.27354177733772644, ""IZZZZ"": -0.48927427371866195, ""IIZII"": -0.44250962708626745, ""IZIII"": -1.0, ""IIIZI"": -0.6064387169414007, ""ZZIII"": -0.48386608201080994, ""IZZZI"": -0.3816853218709033, ""IZIIZ"": 0.5544461850679571}, {""IZIIZ"": -0.43195837436959733, ""IZIZI"": 0.6081043480841875, ""IZIII"": -0.3673570841323355, ""IIZZZ"": 0.7586065547745603, ""ZIIZI"": -0.6760047473101234, ""IIIZZ"": 0.9432174717038038, ""ZZZZI"": 0.9711309563458348, ""IIZZI"": 0.36417916074879403, ""ZIZIZ"": 0.6111468395945339, ""ZZZZZ"": 0.1271514708459712, ""ZZIZZ"": 0.8411300215438889}, {""IIZZZ"": 0.23980611651431777, ""ZZIZZ"": 0.9640671916838651, ""IIZII"": -0.909051392941289, ""IIIZZ"": 0.5082815736904266, ""IIIZI"": 0.908478280332851, ""IIZZI"": 0.2620024761664638, ""IZIZI"": 0.7993061407625727, ""IZIIZ"": 0.6020035915274642, ""IZZIZ"": -0.5623726780991465, ""IIZIZ"": 0.9759314518197505, ""ZZZZZ"": -0.9454421351075437, ""ZIIZI"": 0.4339531577965892, ""ZZIIZ"": -0.5790707716990748, ""IZZII"": 0.9670065514691988, ""IZZZI"": 0.36477707879517907}]"
dj_indep_qiskit_5.qasm,f3,"[0, 0, 0, 0, 0]","[2.9615190938841334, 2.711688330617753, 4.055635305821872, 3.2102522161970537, 2.9792321660201875]","[{""IIZII"": 0.46625798501723725, ""ZZIIZ"": 0.6688338252572715, ""IZZIZ"": 1.0, ""IIZZZ"": 0.26354641043463123, ""ZIZII"": 0.44296659327085824, ""ZZZZZ"": -0.16053233625233676, ""IZIII"": 0.44827647674935117, ""ZZIZI"": -0.6973300090415839, ""ZIIIZ"": -0.4222631660648704, ""IIZIZ"": 0.09880467844395208, ""IZZZI"": 0.9377687235693114, ""IZIIZ"": -0.8398694957970744, ""ZIZZI"": 0.9035003410623164}, {""IIZZI"": -0.325496285657643, ""IIZZZ"": 0.7742540610015666, ""IZIII"": 0.7312257559301073, ""ZZIZZ"": -0.19872937944711933, ""IIZIZ"": -0.3807299963297063, ""ZZIIZ"": 0.5238867564243315, ""ZIZIZ"": 0.3073388245259829, ""IIZII"": 0.7420195379904777, ""ZIIZI"": -0.6621944485993185, ""IIIZI"": 0.45223752010003204, ""IZZZI"": 0.2797521095742162, ""IZIZZ"": -0.591683918546317}, {""IIIZI"": 0.22286372805769503, ""ZZZZZ"": 0.7140820435563675, ""IZZZI"": 0.9279362237629645, ""ZZIII"": -0.9476750833515127, ""ZIZZZ"": 0.13660129625281933, ""IZIII"": 0.42863956917711027, ""ZIIZZ"": 0.5443180078050666, ""IZIZZ"": 0.29626008751424276, ""IZZZZ"": -0.4188116841293849, ""ZIIIZ"": 0.32582178562624164, ""IZIZI"": -0.9389764472422717, ""IZIIZ"": 0.17996875184145128, ""ZIZZI"": -0.062489989847731534, ""IZZII"": -0.5109714803796342}, {""IZZZI"": -0.8736631399191161, ""ZZIZZ"": -0.9096055619218856, ""IZZIZ"": -1.0, ""ZZZZI"": 0.4798869338783766, ""ZIZZZ"": 0.7789063825896378, ""ZIZII"": 0.270065217278956, ""IIZZI"": 0.11074815427799675, ""IIZII"": -0.4228429799041797, ""IZIZI"": 0.5394127773096269, ""IZZZZ"": 0.2729181536294178, ""ZIIII"": 1.0, ""ZZZZZ"": -0.26507758568802087, ""IZIIZ"": -0.5660979312871541}, {""IZIZZ"": 0.20747293444835602, ""IIZZI"": -1.0, ""ZZIZZ"": -0.8557108509883306, ""IZZZI"": 0.6486016959200523, ""ZIIZZ"": 0.2004880559932983, ""ZIZZI"": 0.723287275815006, ""IIIZI"": 0.5483402409271672, ""ZIIIZ"": 0.25733202893905804, ""IZZIZ"": 1.0, ""ZZZZI"": -0.5469584200334195, ""IZIZI"": -0.1927865464470282, ""ZZZZZ"": 0.04879714389643194}]"
dj_indep_qiskit_5.qasm,f2,"[0, 0, 0, 0, 0]","[1.8212342494091487, 2.5687071590237784, 2.51247565372377, 2.3525418789382218, 3.0959395761872592]","[{""ZZZZZ"": 0.40642906005681423, ""IZZZI"": 0.46359715963302556, ""ZIIIZ"": -0.8070010890865433, ""IIZZI"": -0.1720495498019779, ""ZZZII"": -0.18940915310104198, ""ZIZZI"": 0.31396836163719966, ""ZZIIZ"": 0.06117890069222226, ""IZIZZ"": 0.4687137826318647, ""IIZII"": 0.3749706358617597, ""IZZII"": 0.6240875793561504, ""IZIZI"": -0.797963270835517, ""ZIZIZ"": 0.5906748597727609, ""ZIIII"": 0.9175658062803325}, {""ZIIIZ"": -0.2485081382177092, ""ZIIZZ"": -0.5142639972123753, ""IIZZZ"": 0.7435161455718166, ""ZZIZZ"": 0.20673353691848997, ""ZZZZI"": 0.15293184540229826, ""IIIIZ"": 0.5925089349355912, ""IZIZI"": 0.11208815357032365, ""IZZII"": -0.8666531634083615, ""ZIIII"": 0.15180728523168144, ""ZIIZI"": 0.6974023866997187, ""IIZIZ"": -0.9854753936496309, ""ZZIII"": 0.6998125239167416}, {""IIZIZ"": -0.414588716442521, ""ZZIIZ"": 0.3263809066333196, ""ZIIIZ"": 0.14913127995599432, ""ZIIZI"": 0.09244845037789838, ""IIZZZ"": 0.298256522990709, ""IIIIZ"": 0.7119561770550905, ""IIZII"": 0.969264317659306, ""ZZIII"": 0.9660126566420009, ""ZZZIZ"": -0.2386605612642429, ""IIIZI"": -0.988744335319395, ""ZIIZZ"": -0.997383469425656, ""IIIZZ"": -0.7268180834552229}, {""ZIIZI"": -0.08598974927272447, ""IZIZI"": 0.756080368185111, ""IIIZI"": -0.6128877289087581, ""ZZIZI"": 0.4264716945325966, ""IZIZZ"": -0.5283467293438839, ""ZZIII"": -0.8579515616124198, ""ZIIIZ"": 0.6133998444313155, ""IIIIZ"": 0.47724513898109816, ""IZZZZ"": 0.7486165373344248, ""ZZZZI"": 0.9823660809447536, ""ZIZIZ"": 0.8204096105432352, ""IIZZI"": 1.0}, {""IZZIZ"": -0.4654736572563476, ""ZIZZI"": 0.4851434805467606, ""IZIIZ"": 0.9662139403737083, ""IZIZI"": -0.18961866979780903, ""IZIZZ"": -0.49425449324135906, ""ZIIII"": 0.1336694119454775, ""IIIZZ"": 1.0, ""IZIII"": 0.5031867008629569, ""ZIZIZ"": 0.188095055097865, ""ZIIZZ"": -0.9038751467162219, ""ZIZII"": -1.0, ""IIZZI"": 0.9143787128853998, ""IIZZZ"": -0.9240855406203777, ""ZZIZI"": 0.7495130894679638, ""IZZZZ"": 0.5250360239688978}]"
dj_indep_qiskit_5.qasm,f1,"[0, 0, 0, 0, 0]","[3.29307542245181, 2.179370726801886, 2.2120065700579703, 3.2532885348667784, 3.9678566485501015]","[{""IIZZI"": 0.7718969747566656, ""ZIZII"": 0.1220441065117906, ""ZIIIZ"": -0.9696402489814444, ""ZIIZZ"": -0.6608802776923137, ""ZZZZI"": 0.279650895369514, ""IIIZI"": -0.5986802520404223, ""ZZIIZ"": -0.9054553330433489, ""IZIZI"": 0.3645469224121424, ""ZZIII"": -0.7676822791041263, ""ZZIZI"": 0.7458511561302563, ""IZZZZ"": 0.9700612355204423, ""ZIIII"": -0.2500698402412224, ""IZZZI"": -0.8125400390582321}, {""IZZIZ"": 0.5487853524811074, ""ZIIII"": -0.6418952982530132, ""IZIII"": -0.6500291272320055, ""IZIIZ"": 0.16601417104604965, ""ZZIZI"": 0.5465297723111624, ""ZZIIZ"": -0.3851926065218511, ""ZIIZZ"": 0.8979360573429144, ""ZZIZZ"": 0.30849150889578675, ""IIIZZ"": -0.3095515146091045, ""IIIIZ"": 0.7926317648671696, ""IIZZZ"": -0.04027261271048252, ""IZZZZ"": -0.7313497181251735}, {""ZZZZZ"": -0.5899316648315986, ""ZZIZI"": -0.12696507860601586, ""IZIII"": 0.5106857587270061, ""ZIIZI"": 0.127006653064394, ""IIZZI"": -0.8467339382321856, ""IIIIZ"": 0.7277757291965341, ""ZZIII"": -0.9967885462163342, ""IZZIZ"": 0.5111018602130517, ""ZZZZI"": -0.8446406155846133, ""ZZZIZ"": -0.7212479690841226, ""ZIZII"": 0.8163463564542911, ""ZIIZZ"": 0.33862246436824966, ""IIIZZ"": -0.03179276388979525, ""ZIZIZ"": 0.5396320835082641}, {""ZIZII"": 0.3286095881264056, ""IZZZZ"": -0.4457427145209875, ""IIZII"": -0.9340822917100225, ""ZZIZI"": -0.9623648644191962, ""ZZZII"": -0.5263998639872622, ""IIIZZ"": 0.15058435968521133, ""ZIIZI"": 0.5699491822710798, ""ZIIII"": -0.2032245821238992, ""ZZIZZ"": 0.7014201998528994, ""IZIII"": -0.9857053551246471, ""IZZZI"": -0.734641603389126, ""IZZIZ"": -0.3850550634459982, ""ZIZZI"": 0.23537903645171013, ""IZIIZ"": 0.11013643862246358}, {""IIZZI"": -0.966334432260448, ""IIIZI"": 0.5900435564923272, ""IIIIZ"": -0.7749095891889952, ""IZZZI"": 0.37664514033158014, ""ZZIZZ"": -0.21512620601139823, ""IIZZZ"": 0.7827476788259881, ""IZIII"": 0.6817280392409848, ""ZIIIZ"": 0.3111788884628182, ""ZIZZZ"": 0.13947710107192038, ""ZZZZI"": -0.1652840510452203, ""ZZIII"": -0.09288611053758128, ""ZIZII"": -0.08465536681177514, ""IIIZZ"": -0.5193426525314528, ""ZZZZZ"": 0.29798607417802586, ""IZIZZ"": 0.30001171138143806}]"
dj_indep_qiskit_5.qasm,eq,"[0, 0, 0, 0, 0]","[2.5497093246300033, 3.4320377294459155, 1.9918750218207237, 2.784152711834946, 2.659171491641003]","[{""IZZIZ"": 0.7108469324253316, ""IIZII"": 0.9341077924234042, ""IZIIZ"": -0.060443210107784896, ""ZZIII"": -0.3806020422078011, ""ZIIZI"": -0.26033423257661487, ""ZZIIZ"": -0.0982056906542889, ""ZIZZI"": 0.6632941741568329, ""IIZIZ"": -0.7055859567978594, ""IZZZZ"": -0.7625233362049841, ""ZZZIZ"": 0.525904774810529, ""ZIZZZ"": -0.05470625367887051, ""IIZZI"": 0.5671622835897988, ""ZZIZZ"": -0.9515792109362251}, {""ZIIZZ"": 0.662980878678001, ""ZZZII"": -0.6680442228425889, ""ZZIZI"": 0.6537391741454325, ""ZIZZI"": 0.021890150395079144, ""ZZIIZ"": 0.7062605008390075, ""ZIIIZ"": -0.831937774834668, ""IIZZI"": -0.5987518763648156, ""IIZII"": 0.6603954955831949, ""IZZIZ"": 0.4322635729525864, ""IIZZZ"": 0.9372319575015727, ""ZZIZZ"": 0.1711896639415551, ""IZZII"": 0.1547068069629779, ""IIZIZ"": -0.4698512120865006, ""IZIZI"": -0.06402527212549354, ""ZIZIZ"": 0.30548185562406777}, {""ZIZZZ"": 0.9705385803320987, ""IIIZZ"": 0.6685785336009339, ""ZIIZI"": -0.16001110844129138, ""ZZIZZ"": -0.07169384433091901, ""IZIZI"": 0.9575725966660541, ""IIZII"": -0.4993157962950605, ""IZIII"": -0.26277917270969026, ""ZZIZI"": -0.7329909899101089, ""IZIZZ"": -0.1676253645770825, ""IZZZZ"": -0.6247424150727638, ""IIZZI"": 0.5115759180251455, ""ZZZZZ"": -0.27370094720541543}, {""ZIIII"": 0.6010344078083588, ""IZZIZ"": 0.015295514347530861, ""IZIZZ"": -0.6184061423898829, ""IIIZZ"": -0.802841398071078, ""IZZZZ"": 0.3180203350812398, ""IIIIZ"": -0.5596190973346594, ""ZIIIZ"": 0.2036465451789649, ""IIZZZ"": -0.6545271966675322, ""IZIZI"": 1.0, ""IIZII"": -0.29676267551907975, ""IZZZI"": -0.2675034742889702, ""ZZZZZ"": -0.7179159422105312, ""ZZIZI"": 0.6055941303405328, ""ZZIII"": -0.8831156794180723}, {""IIZZZ"": -0.5263839104624108, ""IIZII"": -0.017053701247570274, ""ZZZIZ"": 0.41091497114377157, ""IZZZI"": 0.06556355497799284, ""ZZZZZ"": -0.8178866894205591, ""ZZIIZ"": -0.41305631754823763, ""ZIIIZ"": 0.39495377091856004, ""ZZIZI"": 0.13723512376663966, ""ZZIII"": 0.1642412193115636, ""IZIZI"": 0.8595162147284172, ""IIZZI"": 0.9332156318375369, ""IIZIZ"": 0.11842259182069456, ""IZIZZ"": -0.5160526630093427, ""ZZIZZ"": 0.7800302133739759}]"
ae_indep_qiskit_5.qasm,f3,"[0, 0, 0, 0, 0]","[1.4851716339522518, 1.3109951125018233, 1.006623033695254, 1.2208367890704106, 1.0644175848475548]","[{""ZIIIZ"": 0.3765913893618712, ""IZZZZ"": -0.04928865473353955, ""IIZII"": -0.9033793100563904, ""ZZIIZ"": -0.3540209901129398, ""ZZIII"": 0.9914072698854939, ""IZZIZ"": -1.0, ""IIIZI"": -0.7174615372535774, ""IIZIZ"": -0.5126883471640914, ""ZZZII"": 0.3355121815527077, ""ZIZIZ"": 0.8771169408708553, ""IZIII"": -0.7639129711340769, ""ZIIII"": -1.0, ""IZIZI"": 0.43932204384109436}, {""IZZII"": 0.7002734379135845, ""ZIIZI"": -0.5295125501752281, ""IIZIZ"": -0.9366462985714864, ""ZZIIZ"": -0.7989754682745418, ""IZIII"": -0.9961265125329825, ""IIZZZ"": 0.0699664380947921, ""ZIZII"": 0.501883703584218, ""ZIZIZ"": -0.9360619275680406, ""IZZZZ"": 0.7160729414690807, ""IZIIZ"": 0.7336418613742198, ""IIZZI"": -0.5604358365693076}, {""IZZZI"": -0.857547103094238, ""IZZZZ"": 0.035053662164306, ""IZIII"": -0.8487587372275827, ""ZIIZZ"": -0.9539427193844247, ""ZIZIZ"": 0.0786334768571653, ""IIZIZ"": 0.4395077792560459, ""ZIZZZ"": -0.4443882315941966, ""IZIZZ"": -0.9299028884121762, ""ZIIII"": -0.337452719030623, ""ZIZII"": 0.2601671735067874, ""IZIZI"": -0.8449690105169785, ""ZZZZZ"": -0.670035266266942, ""IZZII"": 0.21272409851432927}, {""ZIZZZ"": 0.3844749470445782, ""ZIZII"": 0.573641575085801, ""IZIIZ"": -0.5981826662931682, ""ZZZZZ"": 1.0, ""IIIIZ"": -0.8369450825287456, ""IZZIZ"": -0.24499324404118503, ""ZZIII"": 0.007945335136652937, ""IIZZZ"": -1.0, ""IIIZZ"": 0.6598268504510106, ""ZIIII"": 0.9389805355998657, ""ZZZZI"": 1.0, ""IIZII"": -0.3353298517996577, ""ZZIZI"": -0.8713087219173593, ""ZZIIZ"": -0.36910145705808006}, {""ZZZII"": -0.22670409800987407, ""IIIZI"": 0.715678654915615, ""ZIZIZ"": -0.2153027496945472, ""ZIIII"": -0.8223752105503882, ""IIZII"": 0.29072435392173457, ""ZIIZI"": 0.11031639377873512, ""ZZIZZ"": -0.8003348213253428, ""IIZZI"": 0.062170504200619724, ""ZIIIZ"": 0.7329749261550927, ""IZZII"": 1.0, ""ZZIII"": -0.6216531627033833, ""IZIZI"": -0.967672541908199, ""IZZZZ"": 0.8827698423338947, ""IIIZZ"": -0.3987428238710051}]"
ae_indep_qiskit_5.qasm,f2,"[0, 0, 0, 0, 0]","[0.95215511521714, 1.0475824524905446, 1.2436169702821147, 1.0047694487301713, 1.2190489176442123]","[{""ZZIZI"": -0.1764328341686479, ""ZIZZZ"": -0.10074362229007122, ""ZZIIZ"": 0.8584063910141613, ""IZZIZ"": 0.3326988291014879, ""ZZZZZ"": -0.3804537488700899, ""IIZII"": -1.0, ""IIIZZ"": -0.15931495904717913, ""IZZII"": -0.27829176478883133, ""ZIZII"": -0.808460752872075, ""ZIZIZ"": -0.49209456535218454, ""IIIIZ"": -0.6447260039910684, ""IZZZI"": 0.9678364083005709, ""ZIIZZ"": 0.3061295932234603}, {""IZZIZ"": -0.3642531231305012, ""ZIZIZ"": 0.8884666022804936, ""ZZIZI"": 0.6970001311277877, ""ZZIIZ"": -0.8664952508269878, ""IIZII"": 0.8695566995845878, ""IZZII"": 0.39538391794768335, ""ZIZII"": 0.427601059491947, ""ZZZZI"": -0.9621504075782509, ""IIZZI"": 0.5949220799336945, ""IZIZI"": -0.5185334109391964, ""ZIZZI"": -0.9204315853291261, ""IIZIZ"": 0.6654713215371534}, {""IZIZI"": 0.8805106334833264, ""ZIIII"": -0.9797399200074299, ""IIZII"": 0.356167088328059, ""ZZZII"": -0.056124289228034176, ""ZIZZI"": -0.8434629830593117, ""IIIZI"": 0.9849889223408698, ""IZZII"": 0.6874412826493869, ""IZIZZ"": -0.9871249247604214, ""IZIII"": -0.5937239936523244, ""ZZZIZ"": 0.1723932318334828, ""IZIIZ"": -0.46163202454881946, ""ZIZZZ"": -0.5168275326076213}, {""IZZII"": 0.4991018428065046, ""ZIZIZ"": 0.48318341010069205, ""IIZZI"": -1.0, ""IZZZI"": -0.3592433416791034, ""ZIIII"": -0.23227689226719958, ""IZZIZ"": -1.0, ""ZIZZZ"": 0.1858155179372622, ""ZZZZZ"": 0.5162155958001837, ""IIIZZ"": 1.0, ""IZZZZ"": -0.36494436148317916, ""IZIIZ"": -0.4514126637766507, ""IZIZZ"": -0.8320792804602061, ""ZZIII"": -0.11654744647554063}, {""IZZZZ"": -0.33715747157535, ""IZIZZ"": 0.9593281086069572, ""ZZZII"": 0.3234632858342809, ""IZZIZ"": 0.21278011543865888, ""ZZZZI"": 0.057497522192754946, ""ZZZIZ"": -0.46809084708958754, ""ZIIII"": 0.3970778552970937, ""ZZZZZ"": 0.18219537369759367, ""IIZZI"": -0.558307220111533, ""ZIZIZ"": 0.785965891753093, ""ZIZZI"": -1.0, ""IZZII"": -0.6511156777949866}]"
ae_indep_qiskit_5.qasm,f1,"[0, 0, 0, 0, 0]","[1.4349239345155818, 1.8400832790553365, 1.4032962260208506, 1.1266983700675817, 1.7099947133956142]","[{""IZIZZ"": 0.28034221869841447, ""IIIZI"": -0.25048524515345527, ""IZZZZ"": -0.5018312040325473, ""IIZZZ"": -0.1403665255984089, ""IIIZZ"": 0.5804103302512417, ""ZZIZZ"": -0.685692983098434, ""ZIIZI"": -0.3502736174713026, ""ZZZZZ"": 0.13990871272325703, ""IZIZI"": 0.5127101088325702, ""IZIII"": 0.6442790099159477, ""IZZIZ"": 0.870324064114973, ""ZIZZI"": 0.39334687227761944, ""IZZII"": 0.13562493225832042, ""IIZZI"": -0.8470545957688554}, {""IIIIZ"": 0.16886992989294566, ""ZIIII"": -0.7501963807853986, ""IZZZI"": 0.7877130665695207, ""ZZZII"": -0.5484980962201105, ""IIIZI"": -0.10807978574618927, ""IZIII"": 0.9918843852196934, ""IIZII"": -0.3409236264764576, ""ZZIZI"": -0.7886290464640494, ""IZZZZ"": -0.9509937942734465, ""IZZII"": -0.6670790348163326, ""ZIZIZ"": -0.7578661375580578, ""ZZIII"": -0.3864623194529889, ""IIIZZ"": 0.4745467073362842, ""ZIIZI"": 0.29761196957122454}, {""ZIZIZ"": -0.34863418521070816, ""IIZII"": 0.7422603781153287, ""ZZZII"": -1.0, ""IZZZI"": 0.9851076809456544, ""IZZII"": -0.2403795916439539, ""IIZZZ"": 1.0, ""IZZIZ"": 0.6165511529848823, ""ZZIIZ"": -0.32480158574181317, ""ZIIII"": -0.3752925137119315, ""ZIIZZ"": -0.811594096936632, ""ZZZZZ"": 0.059520501980335025, ""IZZZZ"": 0.6246281607088289, ""ZZIZZ"": 0.3203960091209099}, {""ZIZII"": -0.184105108990844, ""IIZII"": 0.7573437407057485, ""ZIZZZ"": 0.06669411989729301, ""IZIZI"": 0.3159140848283298, ""ZZZZZ"": -0.5920271254240537, ""ZIIIZ"": 0.17538540964398952, ""IZZII"": 0.7507317524583449, ""IIZZI"": -0.7686267174574563, ""IIZZZ"": 0.799397050199809, ""ZZZII"": -0.8962550185384623, ""ZIIZZ"": 0.014811665874505567, ""IZIZZ"": 0.12068981233763221}, {""IZZZZ"": -0.6623856687754908, ""IIIZZ"": 0.9678708575581827, ""ZZIZZ"": -0.4662431191254171, ""ZIIZZ"": -0.7378137195108008, ""IIZZI"": -0.7879933934613318, ""ZZIZI"": -0.46599791115259687, ""IIIIZ"": -0.6679993457950023, ""ZIIIZ"": -0.39658850593409084, ""IIZIZ"": -0.8737554499327413, ""ZZZIZ"": -0.5706932026451182, ""IZZZI"": -0.34531570308093334, ""IIIZI"": 0.30240997700309863, ""IZIZZ"": 0.7314968458559442}]"
ae_indep_qiskit_5.qasm,eq,"[0, 0, 0, 0, 0]","[0.7568774101515948, 0.6110163941319011, 0.7532126488501059, 0.7618500786544821, 0.7061673421802497]","[{""ZZZZI"": 0.5869474481088031, ""ZZIIZ"": -0.7017140384635315, ""ZIIZZ"": -0.3197748668279959, ""IZIZI"": -0.3787495087683604, ""IIIZZ"": 0.08233874374044547, ""ZIIZI"": -0.12751136093771298, ""IIZII"": 0.7988753748393577, ""ZZZZZ"": 0.342237753238797, ""IZZZZ"": 0.33414522922089307, ""ZIZZZ"": 0.11199459760880856, ""ZZZIZ"": 0.11553329665209419, ""IIZIZ"": 0.3001675022844895, ""IIIIZ"": -0.08320745587270241}, {""IIZII"": 0.2449364582309219, ""ZZZZI"": 0.17428374765686044, ""IZIII"": -0.624817784270295, ""ZIZIZ"": 0.5374275424614815, ""ZZIIZ"": -0.5119019932869396, ""IZZIZ"": -0.6472329502059976, ""IZIZZ"": -0.2865351419617528, ""ZZIZZ"": 0.3848413115910498, ""IIIIZ"": -0.5236886036973898, ""ZIIZZ"": -0.7130112483238118, ""IIZIZ"": -0.9577523395818521, ""ZIZZI"": 0.41109131831557744, ""ZIZII"": -0.15056318397764745, ""IZZII"": 0.5791019382266586, ""IIIZZ"": -0.047481575905323786, ""IZIIZ"": -0.42587690814876256}, {""IIZII"": 0.41549606888432455, ""ZZZII"": 0.3108623455109352, ""ZZZZZ"": -0.2664118166425514, ""ZZZZI"": 0.9423697374144109, ""ZIZII"": -0.6371902664617672, ""IIZZZ"": 0.4289531245423286, ""IIIZI"": 0.8800449125164883, ""IZZZZ"": 0.8311364998137954, ""IZIII"": -0.9439183443706239, ""IZIZI"": -0.8717788557203169, ""IIIIZ"": -0.4248329373375281, ""ZIIZI"": 0.5281271081385214, ""ZZIIZ"": -1.0, ""ZZZIZ"": 0.6983687830666738, ""IIZZI"": -0.37932364285544384}, {""IZIII"": -0.02209601442608357, ""IZIZZ"": -0.7184845788972142, ""ZZIII"": -0.2162476316887185, ""ZIZZI"": 0.20634323125804932, ""ZZZZZ"": 0.5173864888245295, ""ZZZII"": -0.6415993721072408, ""ZZIIZ"": 0.9058435218174047, ""ZIZZZ"": -0.3614088682870659, ""IIZZI"": -0.5763403169407338, ""IZZIZ"": -0.04193984527993656, ""IIZZZ"": 1.0, ""IZZZI"": -0.9837322702146931, ""ZIIIZ"": 0.04510950863310977}, {""IZZZI"": -0.07036635131239777, ""ZZIIZ"": 0.561403339650211, ""IZZII"": -0.5480348920887481, ""ZIIZI"": -0.43935052585684387, ""IZIII"": -0.4018702055001137, ""IIIZZ"": 0.799436411782788, ""ZIZZI"": 0.6975230810553569, ""ZIIIZ"": -0.6053478570070207, ""IIIIZ"": 0.5747617250547093, ""IIZZZ"": -0.9182901238310479, ""IZZIZ"": 0.04062770466034178, ""IIZZI"": 0.8613548741095713}]"
